gage,name,gage,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,glc_pc_s03,glc_pc_s01,pet_mm_syr,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,rev_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,dor_pc_pva,area,area_fraction_used_for_aggregation
09302000,"Duchesne River Near Randlett, UT",09302000,263.8323663,0.0,0,306.665457,52.77812499,0,0,0,0,932.0393288,0,0.260976214,29.00397823,2986.012567,13,51.84205743,56.77561817,59.13012217,58.2025873,53.0389406,44.37919769,35.46748474,29.93940029,6.066643601,0.022500604,0.0,0,4.593538703,3.428452582,17.4982055,31.32787537,36.06601995,42.65636046,8,527.966338,0,0,31.89580991,0.0,5.637924505,2.687712009,14.39509941,2.747349117,0.23393285,0.73916283,28.88151627,0,2.191341444,93.38918813,0,169.4692467,157.9181495,77.69909809,128.3993113,110.8691407,52.77812499,58.22956423,54.31695745,40.04319318,53.9907434,26.04736759,55.53145685,-16.99388247,11.28208009,7.215400508,-68.78722005,38.14387011,22.7012094,3,-25.09382098,25.34313936,-79.80138828,-61.23476721,37,413.6411618,0,19.72208683,7.720163576,0,61.12684777,1974.053526,0,0.025861993,0,19.75175754,0.0,13,31.7373863,5.115644458,24.0912895,23.53009313,0,0.0,0,-50.83220405,25.79921177,14.84964923,58.33353936,-79.98034283,0,0.0,36.40732396,0.880682051,0.006457186,0.26212003,925.0,0,0,0,0,130,4,44.00811554,35.4598997,30.18290242,42655.0,17618224.42,169.4692467,17.8111263,22.28299484,44.1388282,15.16210014,94.23920101,2.478215976,145.9200393,8.129810611,98.12004354,16.57301768,147.1657088,169.7697957,5.532139816,74.79970024,115.5807694,1.462871013,1729.943316,342.1068695,-34.72543344,8.773300554,43.7907434,49.30803046,39.47787931,429,4,0.270002679,10,35.38579297,35.38140685,51.49581555,28.21918703,31.18893305,33.96220736,34.51981404,45.77050564,33.8527957,38.72153057,2396.725315,35.70058416,0.079085071,9.458930624,35.43023537,93.9233063,80.28887364,53.43089239,29.90653247,12.30038437,1.312294676,0.0,0.03760079,0.13987453,0.689892628,0.270002679,34.20008683,36.94891345,-80.33847724,-74.07314892,-66.58221239,-79.19245229,-61.22284547,6.266646078,29.89783004,72.18295842,-13.1897714,-46.67577191,38.74196485,14.69531375,47.76775379,3.546,47.74,11.179,1799,1737,913.93,4275.421,24.239,6263,9573.055729,0.994832931
09272400,"Green River At Ouray, Utah",09272400,135.7171809,0.0,0,232.2701425,30.23369253,0,0,0,0,974.5724417,0,0.042837662,21.38009501,2770.625178,13,38.72612878,41.74039477,43.3542047,42.93098363,39.73013738,33.91064372,27.16117163,22.44073917,4.777923504,0.044660325,0.004355068,0,4.187084263,3.619091437,8.543492915,23.23960309,26.50148774,30.73069568,8,596.8125815,0,0,38.98148935,0.038707799,2.329350599,0.837606272,9.898855354,0.778333898,0.294344534,1.267522791,57.35263356,0,5.420614065,55.50764943,0,170.7727013,158.840133,80.96905915,131.3735918,108.1881149,30.23369253,49.43350215,45.86937258,33.30785289,45.82090737,21.22386619,50.64273426,-24.56006926,7.934305065,4.694659245,-77.2111974,30.98682227,17.43536609,3,-28.15962649,26.6401192,-87.14236489,-66.99174118,45,321.8233462,0,5.809889851,2.863913427,0,67.5684338,1942.004411,0,1.159348822,0,12.06345763,4.863402981,13,28.78256314,2.318876756,58.15481869,12.48234432,0,0.249972022,0,-65.26700343,25.00504939,13.46495923,60.34271648,-87.17319492,0,0.001994338,34.84964289,0.289250246,0.056362181,0.228191737,910.1244246,0,0,0,0,130,12,32.71240728,40.55267387,22.84028094,56350.18539,30649416.82,170.7727013,15.74798037,20.95594199,43.47960561,13.6388012,88.50336112,1.919095063,156.8497237,6.038604408,103.2305059,13.26832345,156.2062538,182.1157722,3.556913175,76.89975512,122.3714451,1.862990577,1241.563735,279.7605101,-53.4055673,-11.68173017,27.57168082,34.74855425,36.99150519,438,4,0.48195428,12,27.54042084,29.39850033,89.60068274,29.92373533,27.74732885,30.03896391,35.53906188,49.41959012,19.54946507,25.85710973,2234.127164,21.61311661,0.125866983,4.373143711,27.3228729,87.5942842,79.39799614,47.11565384,19.74033659,6.552793562,1.253763629,0.013180226,0.026360451,0.075545714,0.500641384,0.48195428,23.54022281,23.67610564,-84.21175221,-81.72173889,-69.63361138,-80.06752621,-70.45659242,5.626056719,29.5691836,67.63958999,-38.25768481,-58.39510406,18.85287217,-13.65642257,66.14658551,40.723,574.811,167.511,7457,6915,13459.664,145507.872,154.929,5920,68206.61396,0.998439855
09295100,"Duchesne Riv Abv Uinta Riv, Nr Randlett, UT",09295100,260.5225124,0.0,0,195.8622843,57.61242787,0,0,0,0,917.1133354,0,0.115264978,30.58014089,3027.122685,13,55.2014498,60.82042748,63.53904995,62.408627,56.68440789,47.1172474,37.54636189,31.61166425,4.781839376,0.031873263,0.0,0,4.490448653,2.87119264,19.96874699,32.9863644,38.08889956,45.37300494,8,553.561944,0,0,27.27937166,0.0,3.000090869,1.524513391,9.933594355,2.068001858,0.139185607,0.506214213,30.13029053,0,3.104147867,104.8782561,0,165.6552947,154.2020947,73.69832014,124.340997,107.7625355,57.61242787,61.93964578,58.10416973,42.43382681,57.27123514,27.65644204,53.43271577,-18.40934473,12.30383161,7.862269403,-68.62972228,40.95045618,24.58780612,3,-28.02270871,21.58211332,-78.98440728,-61.73351758,37,442.2825858,0,20.28059779,10.93558732,0,61.1578253,2015.319727,0,0.036634844,0,18.7435336,0.0,13,32.0350228,6.253756019,30.35055378,13.32937803,0,0.0,0,-47.68936122,25.59004896,15.01054096,57.63523179,-79.10502578,0,0.0,36.86057248,1.247525306,0.0,0.349311154,925.0,0,0,0,0,130,4,46.86715455,29.11806154,31.21727063,42655.0,8128587.895,165.6552947,18.07381703,22.26742447,43.15134078,15.41048383,94.18272303,0.89971871,143.7140897,8.743561453,96.66961168,17.6317262,144.5185735,167.2924222,6.048583906,72.77470373,113.0216946,1.45559293,1874.201359,365.3492456,-31.57551974,17.37781732,51.30495243,52.43499082,37.09432584,429,4,0.336741952,12,37.51237201,37.39919338,62.18158048,28.82448837,32.60567127,35.73910955,35.62744469,45.15038855,37.93891799,41.81430651,2439.50817,39.58800441,0.0,12.2307522,37.26516818,93.91174028,81.0199544,56.89325988,30.32340943,11.43036485,1.216489593,0.0,0.029900881,0.125290137,0.640137997,0.336741952,37.44895631,40.5378385,-79.50517013,-72.61711068,-65.42073739,-78.6823549,-59.16917998,5.846901662,30.562141,72.26195274,-6.902183218,-44.14729755,47.26223713,25.33779005,43.86639055,3.234,42.141,9.787,1745,1705,764.452,3991.001,7.085,5523,6755.558374,0.995192606
09329050,"Seven Mile Creek Near Fish Lake, UT",09329050,224.9508961,0.0,0,16.92854871,92.16476488,0,0,0,0,872.4015117,0,0.0,36.66684219,3496.108488,5,58.43422526,63.44088618,67.39379026,67.34003343,60.38712934,49.52872897,40.56916396,36.66684219,2.050270436,0.0,0.0,0,3.784972652,0.0,0.015872603,38.6229208,42.5789994,48.53190349,7,871.8696804,0,0,9.548963217,0.0,0.040746874,1.016184484,4.460342367,0.040746874,0.946243163,0.0,1.41246511,0,0.0,104.8584498,0,141.7671684,130.723247,50.76716837,102.723247,89.67615106,92.16476488,64.49115661,60.56916396,48.61308536,60.52206805,33.76103402,39.57212378,-25.48163305,13.91215721,9.952904085,-65.5789994,42.71711263,25.8650613,1,-41.19874568,1.811089762,-74.5789994,-64.34003343,37,467.5666335,0,93.78486778,0.0,0,126.1760211,2333.130409,0,0.0,0,0.0,0.0,1,39.92688416,6.196085091,0.019047124,0.0,0,0.0,0,-44.56894926,27.13811322,18.04709592,57.31697332,-74.5789994,0,0.0,34.10891878,0.0,0.0,3.784972652,925.0,0,0,0,0,130,4,50.53190349,18.60272005,42.54392538,42655.0,455376.1955,141.7671684,15.10891878,23.13811322,40.31697332,18.09101731,97.01967089,0.045727381,132.6030352,10.91215721,93.45191203,20.8650613,136.6469566,155.6810426,7.952904085,66.41116515,103.5591138,0.040746874,956.7466919,399.1812736,-36.59986069,18.75635722,49.7690553,55.43105074,23.67297654,368,4,0.040746874,4,55.6229208,40.77086947,17.23547958,23.90580817,46.66684219,32.79511997,34.85205133,50.8197348,36.66018127,47.55932852,2881.095939,37.67001671,0.0,53.22603234,35.76420854,96.97892401,91.15284017,79.72866506,50.71102303,14.0976258,0.996825479,0.0,0.0,0.0,1.986990037,0.040746874,35.71393811,39.61308536,-69.32680877,-57.4210006,-65.29272281,-82.13811322,-55.3770792,9.913874195,45.6014805,85.08149375,9.780919605,-47.54469875,46.77571622,29.66533991,16.82004668,0.045,0.814,0.226,315,19,13.906,18.369,0.015,5257,64.68111142,1.0
09292500,"Yellowstone River Near Altonah, UT",09292500,466.2852383,0.0,0,13.36759639,81.45812071,0,0,0,0,711.295839,0,2.286174309,49.23336227,3951.553802,5,80.19206128,86.19950081,88.66121175,88.66884978,84.20885098,72.88297526,60.55158292,51.99546916,2.229787473,0.0,0.0,0,9.377477098,9.363533001,73.59856891,52.22098192,58.77637443,69.42023551,6,558.2096161,0,0,12.25305735,0.0,0.225368364,0.0,6.8950458,15.6359516,0.0,0.0,9.134684638,0,0.0,136.0821578,0,123.0873402,112.6331395,26.54850827,80.08054684,68.1804943,81.45812071,79.70658794,68.5206267,58.15467973,78.79693835,35.96718172,19.04183181,-48.64153185,12.7807587,9.545370481,-85.68098472,42.56526326,23.01136415,1,-74.91146957,-27.23314921,-91.36462496,-88.6338183,29,596.635531,0,12.201028,0.0,0,0.0,2392.70904,0,0.0,0,83.5224962,0.0,11,50.9367309,0.0,3.373058754,0.905378239,0,0.0,0,-13.31007465,19.13080237,11.68165592,44.26871448,-92.89863513,0,0.0,33.44165499,0.0,0.0,0.009296065,924.9813677,0,0,0,0,130,4,70.10524456,13.26105049,42.5767557,42663.97006,17319.11118,123.0873402,15.22453205,16.12965231,27.71674442,12.67969032,99.01109703,0.004754253,117.2316323,10.54133463,75.87076983,21.8642734,114.6739854,137.6790165,7.546520542,50.30919175,84.45589634,6.180588432,3684.810689,448.0071982,2.138544337,57.95848277,76.24503416,88.22684444,1.48728397,368,4,0.002070256,6,48.03599262,45.50422207,42.40189007,38.18695049,44.25316367,50.15428746,47.2733488,51.33576814,51.24151186,62.10775464,3155.561375,55.57106203,0.0,1.6735259,44.73157258,98.00749045,98.33924151,94.04185592,81.81975627,47.11679003,6.395045829,0.0,0.001961193,1.209514243,1.79137872,0.002070256,52.24728899,56.79226675,-66.9649254,-57.88143984,-41.1467746,-65.18373552,-38.45452816,21.9394672,67.25318538,90.40082707,48.31330677,2.195305848,73.12857556,62.94488124,44.84548522,0.0,0.875,0.416,55,44,43.998,63.981,0.006,3819,338.0244555,1.0
09038500,"Williams Fork Below Williams Fork Reservoir, CO",09038500,269.0875684,0.0,0,409.6841066,92.30925191,0,0,0,0,802.2713724,0,0.0,46.16757891,3778.241433,5,70.56426593,76.01256245,78.73957153,78.78463346,73.96094803,64.29699381,53.72985748,48.05411593,2.034765372,0.0,0.0,0,1.473133201,0.096765535,8.51995124,46.8525805,51.40242707,60.28357908,7,521.5681111,0,0,15.49355905,0.0,2.381501137,0.018049438,6.245306832,6.860126233,0.57399138,0.0,0.636280239,0,0.671688961,134.9409457,0,123.1780166,113.7719998,40.69798564,90.77265202,75.11198464,92.30925191,78.04222334,69.35660466,58.11324619,74.83837104,37.94390642,22.55992645,-45.44359633,12.64156203,7.915414967,-89.78853591,46.19832713,26.62868423,9,-60.35777662,-12.38414478,-102.1776592,-89.09977881,37,567.6808912,0,0.063918737,0.027074157,0,23.61283065,2534.807723,0,0.0,0,39.96272776,52.62502054,13,47.21299388,0.0,0.0,7.094368173,0,0.0,0,-25.7881341,22.47204268,12.44369611,51.7347287,-102.1776592,0,0.0,34.13951269,0.0,0.0,1.374623845,951.0,0,0,0,0,130,4,62.33440766,21.38372411,63.34738703,55481.0,2561998.163,123.1780166,10.8802041,17.84901903,35.42231307,12.15437497,97.43345362,0.311296789,127.1973446,10.51759072,86.90888224,23.03074973,129.6476393,147.2230255,6.905450228,61.16039922,98.12620709,0.106510933,1993.815068,450.9974667,-27.40765879,42.61846986,70.49675144,75.21897953,5.477177531,353,4,0.035862184,6,54.50067407,43.42891832,169.3082539,41.03967018,54.82547628,54.71018997,50.77478918,54.82182749,41.04833732,51.43939463,2990.527955,46.65864001,0.005272318,13.25895418,35.67773892,93.964521,97.43182892,93.03176957,66.86902583,31.26865858,4.34642457,0.0,0.284556228,0.315796538,3.439832602,0.035862184,44.21695085,48.88824156,-61.03082365,-55.35318941,-45.06468303,-66.86122476,-48.03321376,26.66056538,60.2850976,87.85816114,21.55520764,-9.708301022,70.49295996,49.17480271,16.05028121,3.953,36.29,10.843,796,736,351.67,1366.642,12.182,3779,599.1093323,1.0
09261700,"Big Brush Crk Abv Red Fleet Res, Nr Vernal, UT",09261700,365.4204385,0.0,0,220.540175,59.34737696,0,0,0,0,913.0042855,0,1.282140748,26.26809279,3016.916082,5,45.89620556,48.88538635,51.85764895,51.85846208,48.19613448,40.56476764,32.91864764,27.58723296,2.341404398,0.024466937,0.0,0,3.915250595,0.0,6.80634644,28.27420953,32.57359295,36.91785919,7,740.1846931,0,0,56.89767107,0.0,0.125997631,0.08798376,13.59628247,0.036848449,0.0,0.002299965,25.66687936,0,0.252495233,79.13266481,0,168.9001243,156.5894685,74.63607112,126.9322611,108.8913469,59.34737696,55.86406933,51.22997946,38.22501959,51.87332383,24.60043548,53.51551328,-18.52426253,9.969234292,6.319131869,-66.29042785,34.93583259,19.63077344,1,-30.72224316,20.31082251,-75.00297979,-58.90677033,37,367.5740242,0,57.47275765,0.0,0,110.2468125,1830.644556,0,0.0,0,0.0,0.0,1,37.84725967,18.17463072,24.26988085,0.084412673,0,0.0,0,-57.77369322,24.379282,14.02234901,56.4083065,-75.00297979,0,0.0,36.00183459,0.0,0.0,3.915250595,925.0,0,0,0,0,130,4,39.24310779,58.60882908,37.85679066,42655.0,2131530.929,168.9001243,18.3233548,21.690959,41.10120476,15.01393231,96.87886711,0.43030822,144.8435619,7.322160186,96.46020501,15.29983585,145.2127531,168.5468037,4.660645714,71.80567603,113.1880465,0.345379962,905.5672929,319.9434281,-39.4467729,6.251281842,42.31942925,42.22630678,38.52201539,368,4,0.333097146,4,31.93626034,32.28878316,31.91200963,30.61216089,31.25878123,34.93437043,36.27280661,45.6797458,22.95790264,33.91642026,2489.727405,24.28929265,0.036700405,12.36941153,32.96350988,96.20405736,90.43200141,71.75402605,47.90325694,10.0913524,0.041819064,0.0,0.0,0.009229825,0.684433646,0.333097146,26.94334453,28.26419125,-80.39342311,-77.05359173,-66.42193677,-78.0616724,-65.40303688,9.39564363,45.04618894,78.71784389,-13.04025464,-48.12398245,27.62578582,2.258581779,44.02875167,0.048,2.92,0.556,49,30,32.672,62.231,0.027,3451,200.4769622,1.0
09317997,"Huntington Creek Near Huntington, UT",09317997,320.0642133,0.0,0,253.3711141,92.61450076,0,0,0,0,829.3951116,0,0.0,39.00842622,3242.399292,5,65.69427383,73.84751346,79.01718245,78.98544693,71.40879273,58.89661994,47.13501622,40.59330053,4.000551698,0.024212587,0.0,0,0.934584346,0.0,2.838862627,41.01393988,46.58508041,54.75653113,7,679.4406412,0,0,42.97392969,0.0,0.106732668,0.755657926,5.324361734,0.0,0.004963844,0.03434867,1.245937462,0,3.03740983,169.4435605,0,149.3781727,138.6779773,55.15667115,108.1403436,92.53464404,92.61450076,74.61220202,69.10535725,51.93202041,68.64304207,34.24180542,41.02064285,-28.81499306,14.53940297,9.547861648,-72.35203757,47.83023539,28.73311368,3,-44.98042641,2.772909781,-83.14476389,-71.35183638,37,517.3644913,0,98.30529337,0.046587461,0,132.74321,2226.104719,0,0.0,0,0.0,0.0,1,38.53807115,0.14915474,1.277292806,0.218302715,0,0.0,0,-36.75778605,23.89318375,14.44387034,53.40158367,-83.14476389,0,0.0,39.16122076,0.0,0.0,0.934584346,925.0,0,0,0,0,130,4,58.05415368,50.09379291,42.54450263,42655.0,3146787.335,149.3781727,18.51200619,20.5123258,37.44395576,14.71575062,95.32031683,0.391486949,130.3922241,10.55170979,88.92166797,21.75681275,131.2306863,152.2111227,7.569023598,62.66967642,99.1923687,1.917712021,2253.525784,439.1183752,-21.85451112,41.00943158,66.79809447,63.13923391,24.12024031,368,4,0.659884976,4,49.22874856,42.63684683,61.33135448,28.70232472,41.65078705,38.69798432,38.26221419,41.95186411,45.8527528,52.39377353,2762.892444,47.82889154,0.0,4.764774766,41.24050827,94.98486067,92.7071322,80.96169251,51.99739354,10.62822138,0.276882157,0.0,0.366015774,0.0,0.971724717,0.659884976,42.97205102,47.54326799,-72.33400629,-61.80055577,-60.62407122,-77.93507661,-51.61138975,5.417804007,43.08093568,81.8682316,25.34533715,-36.35791059,66.78257182,52.16437902,25.56912323,0.156,1.428,0.465,52,44,27.177,53.487,0.093,2987,462.3957675,1.0
09063900,"Missouri Creek Near Gold Park, CO",09063900,297.0563184,0.0,0,18.67628951,100.0,0,0,0,0,723.4429722,0,0.0,51.94888782,4158.353998,5,77.93185042,83.94888782,86.96592521,86.96592521,81.94888782,70.93185042,59.93185042,53.94888782,0.0,0.0,0.0,0,1.965925212,0.0,69.84666345,52.94888782,57.93185042,66.93185042,6,608.8230012,0,0,18.98296261,0.0,0.0,0.0,0.0,14.94888782,0.0,0.0,0.0,0,0.0,175.0,0,110.0681496,100.0681496,24.08518697,77.06814958,64.06814958,100.0,79.0,68.01703739,60.96592521,77.96592521,39.98296261,13.06814958,-54.94888782,13.0,8.0,-95.98296261,45.0,25.01703739,9,-78.94888782,-31.93185042,-108.0,-100.0,27,578.5911025,0,0.0,0.0,0,29.48887818,2665.296261,0,0.0,0,99.94888782,0.051112182,1,54.03407479,0.0,0.0,0.0,0,0.0,0,-18.10222436,21.01703739,12.0,47.03407479,-108.0,0,0.0,35.0,0.0,0.0,1.965925212,951.0,0,0,0,0,130,4,68.94888782,21.0,72.98296261,55481.0,1337117.516,110.0681496,10.0,16.01703739,30.03407479,12.0,98.0,0.112245148,116.0511122,11.0,79.05111218,23.98296261,117.0681496,135.0681496,7.0,53.03407479,86.06814958,0.0,3445.559865,460.914813,-19.08518697,50.94888782,75.0,82.88073824,-6.948887818,353,4,0.0,6,59.94888782,44.0,143.1022244,37.96592521,58.94888782,50.93185042,44.94888782,55.01703739,42.98296261,53.96592521,3307.466635,49.98296261,0.0,6.880738242,36.98296261,95.01703739,98.0,97.0,87.06814958,50.11926176,6.102224364,0.0,0.0,1.0,7.0,0.0,45.96592521,51.98296261,-55.06814958,-47.06814958,-46.10222436,-67.05111218,-42.05111218,33.03407479,80.01703739,95.0,37.93185042,-3.153336546,74.98296261,58.98296261,18.03407479,0.131,2.293,0.604,57,57,17.413,39.592,0.019,2971,17.44360698,1.0
09064000,"Homestake Creek At Gold Park, CO",09064000,297.176688,0.0,0,23.26168798,99.95073211,0,0,0,0,723.1947753,0,0.0,51.98443986,4160.902401,5,77.96014354,83.95957938,86.97050254,86.97453603,81.96871817,70.95886883,59.97331581,53.98443986,0.014446985,0.0,0.0,0,1.975394904,0.0,69.49314027,52.98443986,57.97459053,66.96948723,6,606.7878323,0,0,19.3205882,0.005308198,0.076008178,0.00806697,0.035892718,14.97233941,0.0,0.0,0.0,0,0.020421209,174.6128607,0,110.0252046,100.0303099,24.03612773,77.02520457,64.01606578,99.95073211,78.98979341,67.99540436,60.9887761,77.97432911,39.99969725,13.02540947,-54.98443986,12.9895865,8.004033485,-95.9920421,44.9842783,25.00454114,9,-78.98081619,-31.98434202,-107.9885183,-100.0031702,27,578.8998292,0,0.0,0.0,0,31.05833244,2667.35303,0,0.0,0,99.82361511,0.176384892,1,53.98294465,0.0,0.0,0.0,0,0.0,0,-18.03025135,21.00050765,12.0,47.02056759,-107.9885183,0,0.0,34.99065832,0.0,0.0,1.975394904,951.0,0,0,0,0,130,4,68.97913368,21.3612129,72.93149824,55481.0,1780134.044,110.0252046,9.990656308,16.00964443,30.02056559,11.99468979,98.01337316,0.16540689,116.016632,11.00531021,79.02617854,23.99438905,117.0315886,135.0315866,7.0,53.0059157,86.0317915,0.010415509,3454.566814,460.9058386,-19.03250046,50.97402837,74.99637833,82.97051772,-6.980611285,353,4,0.0,6,59.98847134,44.01189714,142.9563486,37.989641,59.00292033,50.9782142,44.98382716,55.01939592,42.9969425,53.99133155,3308.485646,49.98249551,0.0,7.006775631,36.99566578,95.0285327,98.00933967,96.99274905,86.96563551,49.866959,6.007078983,0.0,0.005105302,1.000002009,6.986831746,0.0,45.98071114,52.0022527,-55.0120343,-47.01183141,-46.03193788,-67.01596995,-42.0130087,32.97085424,79.92827875,94.99785235,37.96989704,-3.062149907,74.97611349,58.9818315,17.98951709,0.131,2.293,0.604,57,57,17.413,39.592,0.019,2971,101.6048569,1.0
09064600,"Eagle River Near Minturn, CO",09064600,348.0660748,0.0,0,223.5452412,98.40374687,0,0,0,0,731.0691952,0,0.0,51.41246303,3959.947097,5,76.22571619,82.63148492,86.49341335,87.02593366,81.50039939,70.49445981,59.6238204,53.62612648,0.444088756,1.35e-05,0.0,0,0.685670053,0.0,30.65697808,52.09839717,56.56805885,65.23234088,6,622.7713928,0,0,33.89613554,0.001157498,0.357465816,0.012231199,1.268758159,12.51019823,0.0,0.0,0.314092807,0,6.934095791,162.0506674,0,111.7711759,101.8952368,26.10670522,78.76850761,65.11459465,98.40374687,79.38871831,68.93407099,61.17508572,78.04775806,39.98354761,13.90621782,-54.09905947,12.87478158,8.004791,-94.56747216,45.40133993,25.53251141,9,-76.36432538,-30.21228548,-105.9325215,-97.72596445,27,571.2201745,0,0.0,0.0,0,76.33189687,2672.432365,0,0.0,0,82.03605594,17.96394406,13,53.30714986,0.0,0.0,0.0,0,0.0,0,-19.87313261,20.68323,12.21098169,47.3612608,-105.9325215,0,0.0,35.30811737,0.0,0.0,0.685670053,951.0,0,0,0,0,130,4,68.62496941,37.7706207,71.7220279,55481.0,13107676.47,111.7711759,9.992045092,16.33982428,30.88699718,11.99549802,97.90418524,1.400042773,116.7087994,11.00183369,79.69561832,23.66564249,118.0504578,136.0504574,7.0,53.56513608,87.24431548,0.125894614,2454.229428,462.6564611,-22.03945958,50.29258161,74.43386826,80.59887143,-5.229296922,353,4,0.0,6,59.30881939,43.57673284,145.619971,37.78911302,58.96657202,51.30142792,45.10805654,54.57626291,42.24108722,52.907392,3277.717661,48.58332153,0.0,3.99175532,35.92595321,95.22805731,97.89939424,96.10618635,86.60799894,47.41881789,5.141434368,0.0,0.649121953,1.209651901,6.657355274,0.0,44.79929676,50.71517812,-55.89947121,-48.23534885,-46.4603239,-67.23116515,-43.96434152,32.38777745,77.87818221,94.22893011,36.4097242,-3.842006547,73.98863049,57.63877969,13.43711124,0.399,6.379,1.682,59,57,43.401,96.747,0.303,2971,482.7621561,1.0
