shortID,siteID,basin,state,siteName,siteUse,destinationCode,destinationFlag,dataSource,usbrID,usgsID,cdssID,wyseoID,utdwrID,nmoseID,historicalRecord,decLat,decLong,dest_decLat,dest_decLong,notes,startDate,endDate,no_fill_years
772,div_0772_irrigation,grb,co,grb_co_egeria_ditch,irrigation,29,,CDSS,,,5800622,,,,,40.179999,-106.913789,,,,,,
773,div_0773_irrigation,grb,co,grb_co_egry_mesa_ditch,irrigation,36,,CDSS,,,4400607,,,,,40.149977,-107.224972,,,,,,
774,div_0774_irrigation,grb,co,grb_co_ekhart_ditch,irrigation,32,,CDSS,,,5800623,,,,,40.71188,-106.922264,,,,,,
775,div_0775_irrigation,grb,co,grb_co_elk_creek_ditch,irrigation,58,,CDSS,,,4300623,,,,,39.946761,-107.680381,,,,,,
776,div_0776_irrigation,grb,co,grb_co_elk_trail_ditch,irrigation,36,,CDSS,,,4400611,,,,,40.195647,-107.475232,,,,,,
777,div_0777_irrigation,grb,co,grb_co_elk_valley_ditch_co_d,irrigation,32,,CDSS,,,5800626,,,,,40.544318,-106.914866,,,,,,
778,div_0778_irrigation,grb,co,grb_co_elkhorn_irr_ditch,irrigation,35,,CDSS,,,4400612,,,,,40.699711,-107.431647,,,,,,
779,div_0779_irrigation,grb,co,grb_co_ellgen_ditch_no_2,irrigation,37,,CDSS,,,4400806,,,,,40.423087,-107.712031,,,,,,
780,div_0780_irrigation,grb,co,grb_co_enterprise_ditch,irrigation,31,,CDSS,,,5800627,,,,,40.409174,-106.795444,,,,,,
781,div_0781_irrigation,grb,co,grb_co_escalanta_pump_2,irrigation,41,,CDSS,,,5500504,,,,,40.604573,-108.325099,,,,,,
782,div_0782_irrigation,grb,co,grb_co_excelsior_ditch,irrigation,31,,CDSS,,,5800628,,,,,40.428407,-106.80871,,,,,,
783,div_0783_irrigation,grb,co,grb_co_ferguson_ditch,irrigation,29,,CDSS,,,5800634,,,,,40.119766,-106.975512,,,,,,
784,div_0784_irrigation,grb,co,grb_co_first_chance_ditch,irrigation,32,,CDSS,,,5800640,,,,,40.66774,-106.858532,,,,,,
785,div_0785_municipal,grb,co,grb_co_fish_cr_mun_water_intake,municipal,N/A,,CDSS,,,5800642,,,,,40.476528,-106.781618,,,,,,
786,div_0786_irrigation,grb,co,grb_co_fix_ditch,irrigation,29,,CDSS,,,5800643,,,,,40.118549,-106.935557,,,,,,
787,div_0787_irrigation,grb,co,grb_co_forney_corcoran_ditch,irrigation,64,,CDSS,,,4300640,,,,,40.090907,-108.242242,,,,,,
788,div_0788_irrigation,grb,co,grb_co_franz_ditch,irrigation,32,,CDSS,,,5800649,,,,,40.696275,-106.932124,,,,,,
789,div_0789_irrigation,grb,co,grb_co_george_s_witter_ditch,irrigation,64,,CDSS,,,4300653,,,,,40.080503,-108.204777,,,,,,
790,div_0790_irrigation,grb,co,grb_co_gibbons_wilson_jordan_d,irrigation,37,,CDSS,,,4400628,,,,,40.26286,-107.620193,,,,,,
791,div_0791_irrigation,grb,co,grb_co_gibraltar_ditch,irrigation,35,,CDSS,,,5700539,,,,,40.486665,-107.152327,,,,,,
792,div_0792_irrigation,grb,co,grb_co_graham_&_bennett_d,irrigation,32,,CDSS,,,5800662,,,,,40.637309,-106.949791,,,,,,
793,div_0793_irrigation,grb,co,grb_co_greenstreet_ditch_ext,irrigation,58,,CDSS,,,4300665,,,,,39.957552,-107.653832,,,,,,
794,div_0794_irrigation,grb,co,grb_co_hadden_base_ditch,irrigation,37,,CDSS,,,4400638,,,,,40.227312,-107.587914,,,,,,
795,div_0795_irrigation,grb,co,grb_co_hart_ditch,irrigation,37,,CDSS,,,4400812,,,,,40.238343,-107.594928,,,,,,
796,div_0796_irrigation,grb,co,grb_co_haughey_irr_ditch,irrigation,35,,CDSS,,,4400647,,,,,40.78178,-107.496483,,,,,,
797,div_0797_irrigation,grb,co,grb_co_hay_bretherton_ditch,irrigation,60,,CDSS,,,4300681,,,,,40.019283,-107.989542,,,,,,
798,div_0798_irrigation,grb,co,grb_co_heeley_ditch,irrigation,41,,CDSS,,,5400531,,,,,40.994315,-107.798195,,,,,,
799,div_0799_irrigation,grb,co,grb_co_hefley_pump_plant_no_1,irrigation,65,,CDSS,,,4300687,,,,,40.101873,-108.729077,,,,,,
800,div_0800_irrigation,grb,co,grb_co_hefley_pump_plant_no_2,irrigation,65,,CDSS,,,4300688,,,,,40.104536,-108.713471,,,,,,
801,div_0801_irrigation,grb,co,grb_co_henry_sweeney_ditch,irrigation,37,,CDSS,,,4400863,,,,,40.429332,-107.891657,,,,,,
802,div_0802_irrigation,grb,co,grb_co_highland_aka_highline_d,irrigation,36,,CDSS,,,4400652,,,,,40.320412,-107.40329,,,,,,
803,div_0803_irrigation,grb,co,grb_co_highland_ditch_1,irrigation,58;59;60,,CDSS,,,4300694,,,,,39.978113,-107.812443,,,,,,
804,div_0804_irrigation,grb,co,grb_co_highland_ditch_2,irrigation,37,,CDSS,,,4400651,,,,,40.253197,-107.612531,,,,,,
805,div_0805_irrigation,grb,co,grb_co_highland_ditch_3,irrigation,35,,CDSS,,,5700544,,,,,40.27849,-107.173301,,,,,,
806,div_0806_irrigation,grb,co,grb_co_highline_beaver_ditch,irrigation,31,,CDSS,,,5800687,,,,,40.418319,-106.770806,,,,,,
807,div_0807_irrigation,grb,co,grb_co_highline_ditch,irrigation,36,,CDSS,,,4400814,,,,,40.312933,-107.63652,,,,,,
808,div_0808_irrigation,grb,co,grb_co_highline_mesa_baker_d,irrigation,35,,CDSS,,,4400650,,,,,40.754128,-107.546321,,,,,,
809,div_0809_irrigation,grb,co,grb_co_hill_creek_no_2_ditch,irrigation,57,,CDSS,,,4300696,,,,,39.894477,-107.53468,,,,,,
810,div_0810_irrigation,grb,co,grb_co_hill_creek_no_3_ditch,irrigation,57,,CDSS,,,4300695,,,,,39.894378,-107.533414,,,,,,
811,div_0811_irrigation,grb,co,grb_co_home_supply_ditch,irrigation,41,,CDSS,,,5400532,,,,,40.99453,-107.159423,,,,,,
812,div_0812_irrigation,grb,co,grb_co_homestead_ditch,irrigation,35,,CDSS,,,5700545,,,,,40.338845,-106.980784,,,,,,
813,div_0813_irrigation,grb,co,grb_co_hoover_jacques_ditch,irrigation,32,,CDSS,,,5800694,,,,,40.72693,-106.884144,,,,,,
814,div_0814_irrigation,grb,co,grb_co_hot_springs_cr_highline_ditch,irrigation,32,,CDSS,,,5800695,,,,,40.561542,-106.853524,,,,,,
815,div_0815_irrigation,grb,co,grb_co_imes_&_reynolds_ditch,irrigation,64,,CDSS,,,4300710,,,,,40.05424,-108.15584,,,,,,
816,div_0816_irrigation,grb,co,grb_co_independent_ditch,irrigation,60,,CDSS,,,4300711,,,,,40.019531,-107.988991,,,,,,
817,div_0817_irrigation,grb,co,grb_co_j_a_martin_ditch,irrigation,37,,CDSS,,,4400660,,,,,40.203823,-107.695067,,,,,,
818,div_0818_irrigation,grb,co,grb_co_j_p_morin_ditch,irrigation,36,,CDSS,,,4400661,,,,,40.311964,-107.41231,,,,,,
819,div_0819_irrigation,grb,co,grb_co_james_hayes_ditch,irrigation,60,,CDSS,,,4300718,,,,,40.023866,-108.013914,,,,,,
820,div_0820_irrigation,grb,co,grb_co_juniper_mtn_tunnel,irrigation,37,,CDSS,,,4400675,,,,,40.42963,-107.858324,,,,,,
821,div_0821_irrigation,grb,co,grb_co_k_diamond_ditch,irrigation,37,,CDSS,,,4400677,,,,,40.44115,-107.916001,,,,,,
822,div_0822_irrigation,grb,co,grb_co_keller_ditch,irrigation,32,,CDSS,,,5800714,,,,,40.652052,-106.945714,,,,,,
823,div_0823_irrigation,grb,co,grb_co_kenney_pump_no_1,irrigation,65,,CDSS,,,4302099,,,,,40.087522,-108.833871,,,,,,
824,div_0824_irrigation,grb,co,grb_co_kinney_ditch,irrigation,32,,CDSS,,,5800717,,,,,40.727758,-106.883102,,,,,,
825,div_0825_irrigation,grb,co,grb_co_koll_ditch,irrigation,35,,CDSS,,,5700635,,,,,40.311701,-107.010656,,,,,,
826,div_0826_irrigation,grb,co,grb_co_larsen_ditch,irrigation,35,,CDSS,,,5800728,,,,,40.512683,-106.954024,,,,,,
827,div_0827_irrigation,grb,co,grb_co_last_chance_ditch,irrigation,35,,CDSS,,,5700555,,,,,40.199698,-107.10981,,,,,,
828,div_0828_irrigation,grb,co,grb_co_lateral_a_ditch,irrigation,29,,CDSS,,,5800730,,,,,40.158921,-106.993179,,,,,,
829,div_0829_irrigation,grb,co,grb_co_lee_irrigation_d,irrigation,32,,CDSS,,,5801021,,,,,40.56106,-106.891047,,,,,,
830,div_0830_irrigation,grb,co,grb_co_lefevre_no_1_pump,irrigation,41,,CDSS,,,5500537,,,,,40.58547,-108.376083,,,,,,
831,div_0831_irrigation,grb,co,grb_co_lily_park_ditch_no_1_pump_station_no_1,irrigation,42,,CDSS,,,4400687,,,,,40.451505,-108.452469,,,,,,
832,div_0832_irrigation,grb,co,grb_co_lindsey_ditch,irrigation,29,,CDSS,,,5800738,,,,,40.091443,-106.968629,,,,,,
833,div_0833_irrigation,grb,co,grb_co_little_bear_ditch,irrigation,35,,CDSS,,,4400688,,,,,40.68371,-107.438247,,,,,,
834,div_0834_irrigation,grb,co,grb_co_little_ditch,irrigation,64,,CDSS,,,4300769,,,,,40.103499,-108.270417,,,,,,
835,div_0835_irrigation,grb,co,grb_co_lower_pleasant_valley_d,irrigation,31,,CDSS,,,5800749,,,,,40.334762,-106.812316,,,,,,
836,div_0836_irrigation,grb,co,grb_co_lowland_ditch,irrigation,58,,CDSS,,,4300777,,,,,39.997036,-107.822156,,,,,,
837,div_0837_irrigation,grb,co,grb_co_lowry_seeley_pump,irrigation,37,,CDSS,,,4400820,,,,,40.428943,-107.87515,,,,,,
838,div_0838_irrigation,grb,co,grb_co_luchsinger_ditch,irrigation,41,,CDSS,,,5400543,,,,,40.998799,-107.24571,,,,,,
839,div_0839_irrigation,grb,co,grb_co_lyon_ditch_2,irrigation,31,,CDSS,,,5800756,,,,,40.3839,-106.866833,,,,,,
840,div_0840_irrigation,grb,co,grb_co_m_ditch,irrigation,35,,CDSS,,,4400691,,,,,40.506913,-107.532209,,,,,,
841,div_0841_irrigation,grb,co,grb_co_m_h_m_german_cons_d,irrigation,62,,CDSS,,,4300782,,,,,39.865733,-108.282278,,,,,,
842,div_0842_irrigation,grb,co,grb_co_majors_pump_no_2,irrigation,41,,CDSS,,,5500506,,,,,40.608086,-108.338497,,,,,,
843,div_0843_irrigation,grb,co,grb_co_male_moore_co_ditch,irrigation,35,,CDSS,,,5700561,,,,,40.21492,-107.100059,,,,,,
844,div_0844_irrigation,grb,co,grb_co_mandall_ditch,irrigation,29,,CDSS,,,5800763,,,,,40.105413,-106.952278,,,,,,
845,div_0845_irrigation,grb,co,grb_co_marcott_ditch,irrigation,57,,CDSS,,,4300788,,,,,39.969755,-107.604722,,,,,,
846,div_0846_irrigation,grb,co,grb_co_marshall_roberts_ditch,irrigation,35,,CDSS,,,5700563,,,,,40.478473,-107.145294,,,,,,
847,div_0847_irrigation,grb,co,grb_co_martin_ck_ditch,irrigation,37,,CDSS,,,4400692,,,,,40.145523,-107.647111,,,,,,
848,div_0848_irrigation,grb,co,grb_co_martin_ditch,irrigation,59,,CDSS,,,4300789,,,,,40.029894,-107.820792,,,,,,
849,div_0849_irrigation,grb,co,grb_co_marvine_ditch_1,irrigation,54,,CDSS,,,4300790,,,,,40.034673,-107.486486,,,,,,
850,div_0850_irrigation,grb,co,grb_co_maybell_canal,irrigation,37;42,,CDSS,,,4400694,,,,,40.473052,-107.991804,,,,,,
851,div_0851_irrigation,grb,co,grb_co_mcdonald_ditch,irrigation,35,,CDSS,,,4400698,,,,,40.756069,-107.490818,,,,,,
852,div_0852_irrigation,grb,co,grb_co_mcdowell_no_2_ditch,irrigation,64,,CDSS,,,4301855,,,,,40.028258,-108.123462,,,,,,
853,div_0853_irrigation,grb,co,grb_co_mcintyre_ditch,irrigation,42,,CDSS,,,4400702,,,,,40.51909,-108.060052,,,,,,
854,div_0854_irrigation,grb,co,grb_co_mckinlay_ditch_no_1,irrigation,34,,CDSS,,,4400699,,,,,40.657964,-107.296509,,,,,,
855,div_0855_irrigation,grb,co,grb_co_mckinlay_ditch_no_2,irrigation,34,,CDSS,,,4400700,,,,,40.648274,-107.283677,,,,,,
856,div_0856_irrigation,grb,co,grb_co_meeker_ditch,irrigation,60,,CDSS,,,4300808,,,,,40.036503,-107.877666,,,,,,
857,div_0857_irrigation,grb,co,grb_co_meeker_power_ditch,irrigation,60,,CDSS,,,4300809,,,,,40.03428,-107.897096,,,,,,
858,div_0858_municipal,grb,co,grb_co_meeker_water_sys_pl,municipal,N/A,,CDSS,,,4300810,,,,,40.032946,-107.914347,,,,,,
859,div_0859_irrigation,grb,co,grb_co_melvin_ditch,irrigation,60,,CDSS,,,4300813,,,,,39.917638,-107.923979,,,,,,
860,div_0860_irrigation,grb,co,grb_co_metz_&_reigan_ditch,irrigation,63,,CDSS,,,4300815,,,,,39.979388,-108.251584,,,,,,
861,div_0861_irrigation,grb,co,grb_co_milk_ck_ditch,irrigation,37,,CDSS,,,4400706,,,,,40.308982,-107.762135,,,,,,
862,div_0862_irrigation,grb,co,grb_co_mill_creek_ditch,irrigation,29,,CDSS,,,5801085,,,,,40.137125,-107.035348,,,,,,
863,div_0863_irrigation,grb,co,grb_co_mill_ditch_1,irrigation,29,,CDSS,,,5800777,,,,,40.12765,-106.918118,,,,,,
864,div_0864_irrigation,grb,co,grb_co_miller_creek_ditch,irrigation,58;59;60,,CDSS,,,4300819,,,,,39.944428,-107.756794,,,,,,
865,div_0865_irrigation,grb,co,grb_co_mock_ditch,irrigation,42,,CDSS,,,4400711,,,,,40.536882,-108.1095,,,,,,
866,div_0866_irrigation,grb,co,grb_co_mooney_ditch,irrigation,57,,CDSS,,,4300828,,,,,39.974277,-107.613535,,,,,,
867,div_0867_irrigation,grb,co,grb_co_morgan_&_beeler_d,irrigation,41,,CDSS,,,5400548,,,,,41.002057,-107.36028,,,,,,
868,div_0868_irrigation,grb,co,grb_co_morgan_ditch,irrigation,42,,CDSS,,,4400851,,,,,40.490334,-108.335066,,,,,,
869,div_0869_irrigation,grb,co,grb_co_morgan_slater_ditch,irrigation,41,,CDSS,,,5400549,,,,,40.985123,-107.38176,,,,,,
870,div_0870_irrigation,grb,co,grb_co_morin_ditch,irrigation,32;35,,CDSS,,,5800783,,,,,40.525669,-106.939787,,,,,,
871,div_0871_irrigation,grb,co,grb_co_new_archer_warner_ditch,irrigation,58,,CDSS,,,4300841,,,,,39.947643,-107.732111,,,,,,
872,div_0872_irrigation,grb,co,grb_co_niblock_ditch,irrigation,60,,CDSS,,,4300842,,,,,40.024382,-107.937064,,,,,,
873,div_0873_irrigation,grb,co,grb_co_nickell_ditch,irrigation,29,,CDSS,,,5800798,,,,,40.148948,-106.904958,,,,,,
874,div_0874_irrigation,grb,co,grb_co_nine_mile_irr_ditch,irrigation,41,,CDSS,,,5500507,,,,,40.709552,-108.213278,,,,,,
875,div_0875_irrigation,grb,co,grb_co_norvell_ditch,irrigation,35,,CDSS,,,4400724,,,,,40.536353,-107.429789,,,,,,
876,div_0876_irrigation,grb,co,grb_co_oak_creek_ditch,irrigation,31,,CDSS,,,5800805,,,,,40.262116,-106.974157,,,,,,
877,div_0877_irrigation,grb,co,grb_co_oak_dale_ditch,irrigation,31,,CDSS,,,5800807,,,,,40.259126,-106.985723,,,,,,
878,div_0878_irrigation,grb,co,grb_co_oak_ridge_park_ditch,irrigation,58;59,,CDSS,,,4300848,,,,,39.965921,-107.803315,,,,,,
879,div_0879_irrigation,grb,co,grb_co_oakton_ditch,irrigation,29,,CDSS,,,5800808,,,,,40.214989,-106.932765,,,,,,
880,div_0880_irrigation,grb,co,grb_co_old_agency_ditch,irrigation,58;59,,CDSS,,,4300849,,,,,39.991249,-107.820125,,,,,,
881,div_0881_irrigation,grb,co,grb_co_old_sweeney_ditch,irrigation,37,,CDSS,,,4400830,,,,,40.444036,-107.927278,,,,,,
882,div_0882_irrigation,grb,co,grb_co_oldland_ditch_1,irrigation,61,,CDSS,,,4300850,,,,,39.79973,-108.125374,,,,,,
883,div_0883_irrigation,grb,co,grb_co_oldland_ditch_2,irrigation,61,,CDSS,,,4300851,,,,,39.808463,-108.134891,,,,,,
884,div_0884_irrigation,grb,co,grb_co_oneco_pump_no_2,irrigation,41,,CDSS,,,5500509,,,,,40.587765,-108.363688,,,,,,
885,div_0885_irrigation,grb,co,grb_co_orno_ditch,irrigation,35,,CDSS,,,5700576,,,,,40.247445,-107.080844,,,,,,
886,div_0886_irrigation,grb,co,grb_co_owen_carrigan_ditch,irrigation,36;37,,CDSS,,,4400726,,,,,40.204879,-107.570295,,,,,,
887,div_0887_irrigation,grb,co,grb_co_patrick_sweeney_d,irrigation,37,,CDSS,,,4400729,,,,,40.441298,-107.915757,,,,,,
888,div_0888_irrigation,grb,co,grb_co_pease_ditch,irrigation,60,,CDSS,,,4300867,,,,,40.017246,-107.959076,,,,,,
889,div_0889_irrigation,grb,co,grb_co_peck_irrig_d,irrigation,36,,CDSS,,,4400731,,,,,40.351935,-107.455379,,,,,,
890,div_0890_irrigation,grb,co,grb_co_pedrick_ditch,irrigation,64,,CDSS,,,4300868,,,,,40.177614,-108.370345,,,,,,
891,div_0891_irrigation,grb,co,grb_co_pennsylvania_ditch,irrigation,29,,CDSS,,,5800821,,,,,40.135295,-106.905234,,,,,,
892,div_0892_irrigation,grb,co,grb_co_perkins_fox_ditch,irrigation,41,,CDSS,,,5400554,,,,,40.888849,-107.48942,,,,,,
893,div_0893_irrigation,grb,co,grb_co_perkins_irr_ditch,irrigation,41,,CDSS,,,5400555,,,,,40.931943,-107.536738,,,,,,
894,div_0894_irrigation,grb,co,grb_co_pine_ck_ditch,irrigation,36,,CDSS,,,4400735,,,,,40.192679,-107.48512,,,,,,
895,div_0895_irrigation,grb,co,grb_co_pothole_ditch,irrigation,54,,CDSS,,,4300881,,,,,40.028983,-107.533726,,,,,,
896,div_0896_irrigation,grb,co,grb_co_powell_park_ditch,irrigation,60,,CDSS,,,4300883,,,,,40.020892,-107.966896,,,,,,
897,div_0897_irrigation,grb,co,grb_co_priest_ditch,irrigation,31,,CDSS,,,5800830,,,,,40.431372,-106.801752,,,,,,
898,div_0898_irrigation,grb,co,grb_co_r_e_clark_ditch,irrigation,35,,CDSS,,,5700579,,,,,40.479399,-107.010132,,,,,,
899,div_0899_irrigation,grb,co,grb_co_raftopoulos_lsr_pump,irrigation,41,,CDSS,,,5501081,,,,,40.92513,-108.086488,,,,,,
900,div_0900_municipal,grb,co,grb_co_rangely_water_plant,municipal,N/A,,CDSS,,,4300889,,,,,40.094232,-108.775262,,,,,,
901,div_0901_irrigation,grb,co,grb_co_ratcliff_ditch,irrigation,36,,CDSS,,,4400740,,,,,40.317329,-107.3908,,,,,,
902,div_0902_intrabasin,grb,co,grb_co_rich_ditch,intrabasin,901,,CDSS,,,5704629,,,,,40.1898,-107.114167,40.203442,-107.092112,diversion to oak creek,,,
903,div_0903_irrigation,grb,co,grb_co_rinker_pump_d,irrigation,42,,CDSS,,,5500519,,,,,40.481645,-108.434517,,,,,,
904,div_0904_irrigation,grb,co,grb_co_robert_mckee_ditch,irrigation,62,,CDSS,,,4300903,,,,,39.850415,-108.264299,,,,,,
905,div_0905_irrigation,grb,co,grb_co_robinson_wardell_pump_6,irrigation,65,,CDSS,,,4301257,,,,,40.066782,-108.933093,,,,,,
906,div_0906_irrigation,grb,co,grb_co_roby_ditch_no_2,irrigation,37,,CDSS,,,4400748,,,,,40.249437,-107.60752,,,,,,
907,div_0907_irrigation,grb,co,grb_co_round_bottom_ditch,irrigation,37,,CDSS,,,4400751,,,,,40.413001,-107.693053,,,,,,
908,div_0908_irrigation,grb,co,grb_co_ryan_ditch,irrigation,62;63,,CDSS,,,4300908,,,,,39.915388,-108.299143,,,,,,
909,div_0909_irrigation,grb,co,grb_co_rye_grass_ditch,irrigation,61;62,,CDSS,,,4300909,,,,,39.820579,-108.164704,,,,,,
910,div_0910_irrigation,grb,co,grb_co_saddle_mountain_ditch,irrigation,35,,CDSS,,,5700584,,,,,40.482569,-106.986219,,,,,,
911,div_0911_irrigation,grb,co,grb_co_sand_creek_ditch,irrigation,32,,CDSS,,,5800847,,,,,40.705055,-106.964834,,,,,,
912,div_0912_intrabasin,grb,co,grb_co_sarvis_ditch,intrabasin,936,,CDSS,,,5804684,,,,,40.235167,-106.599989,40.223627,-106.595889,,,,
913,div_0913_irrigation,grb,co,grb_co_schutte_ditch,irrigation,61,,CDSS,,,4300923,,,,,39.787466,-108.040191,,,,,,
914,div_0914_irrigation,grb,co,grb_co_shelton_ditch,irrigation,35,,CDSS,,,5700592,,,,,40.511511,-107.211862,,,,,,
915,div_0915_irrigation,grb,co,grb_co_sheridan_&_morton_d,irrigation,59;60,,CDSS,,,4300926,,,,,40.034159,-107.863213,,,,,,
916,div_0916_irrigation,grb,co,grb_co_simon_ditch,irrigation,29,,CDSS,,,5800863,,,,,40.174287,-107.029635,,,,,,
917,div_0917_irrigation,grb,co,grb_co_skelton_ditch,irrigation,54;57;58,,CDSS,,,4300931,,,,,39.986875,-107.614929,,,,,,
918,div_0918_irrigation,grb,co,grb_co_slater_fork_ditch,irrigation,39,,CDSS,,,5400568,,,,,40.959696,-107.390006,,,,,,
919,div_0919_irrigation,grb,co,grb_co_slater_park_ditch_no_1,irrigation,33,,CDSS,,,5400570,,,,,40.810818,-107.100697,,,,,,
920,div_0920_irrigation,grb,co,grb_co_slater_park_ditch_no_5,irrigation,38,,CDSS,,,5400574,,,,,40.816781,-107.115469,,,,,,
921,div_0921_irrigation,grb,co,grb_co_smith_ditch,irrigation,35,,CDSS,,,4400763,,,,,40.541768,-107.388246,,,,,,
922,div_0922_irrigation,grb,co,grb_co_snow_bank_ditch,irrigation,29,,CDSS,,,5800866,,,,,40.175032,-106.983034,,,,,,
923,div_0923_irrigation,grb,co,grb_co_soda_creek_ditch,irrigation,35,,CDSS,,,5800868,,,,,40.532342,-106.812376,,,,,,
924,div_0924_irrigation,grb,co,grb_co_south_side_ditch_1,irrigation,36,,CDSS,,,4400765,,,,,40.357261,-107.489826,,,,,,
925,div_0925_irrigation,grb,co,grb_co_south_side_ditch_2,irrigation,29,,CDSS,,,5800872,,,,,40.254247,-106.923617,,,,,,
926,div_0926_irrigation,grb,co,grb_co_south_side_highline_d,irrigation,59;60,,CDSS,,,4300935,,,,,40.030646,-107.84604,,,,,,
927,div_0927_irrigation,grb,co,grb_co_square_s_cons_d_sys,irrigation,63,,CDSS,,,4300948,,,,,39.934662,-108.293821,,,,,,
928,div_0928_irrigation,grb,co,grb_co_stadtman_ditch,irrigation,64,,CDSS,,,4300949,,,,,40.19855,-108.493984,,,,,,
929,div_0929_irrigation,grb,co,grb_co_stafford_ditch,irrigation,29,,CDSS,,,5800879,,,,,40.18876,-106.918429,,,,,,
930,div_0930_irrigation,grb,co,grb_co_state_line_ww_ditch,irrigation,41,,CDSS,,,5402068,,,,,40.998186,-107.777043,,,,,,
931,div_0931_irrigation,grb,co,grb_co_stillwater_ditch,irrigation,29,,CDSS,,,5804685,,,,,40.053313,-107.045313,,,,,,
932,div_0932_irrigation,grb,co,grb_co_storey_ditch_1,irrigation,65,,CDSS,,,4300954,,,,,40.104083,-108.765662,,,,,,
933,div_0933_irrigation,grb,co,grb_co_sunbeam_ditch,irrigation,42,,CDSS,,,4400778,,,,,40.549953,-108.18212,,,,,,
934,div_0934_irrigation,grb,co,grb_co_sunnyside_ditch,irrigation,32,,CDSS,,,5800895,,,,,40.764998,-106.819596,,,,,,
935,div_0935_irrigation,grb,co,grb_co_suttle_ditch,irrigation,31,,CDSS,,,5800897,,,,,40.369968,-106.809961,,,,,,
936,div_0936_irrigation,grb,co,grb_co_sweede_ditch,irrigation,57,,CDSS,,,4300961,,,,,39.928323,-107.559998,,,,,,
937,div_0937_irrigation,grb,co,grb_co_thomas_ditch_2,irrigation,64,,CDSS,,,4300966,,,,,40.022647,-108.120769,,,,,,
938,div_0938_irrigation,grb,co,grb_co_tipton_irr_ditch,irrigation,35,,CDSS,,,4400785,,,,,40.689812,-107.348582,,,,,,
939,div_0939_irrigation,grb,co,grb_co_tisdel_d_no_2,irrigation,42,,CDSS,,,4400786,,,,,40.536587,-108.240702,,,,,,
940,div_0940_irrigation,grb,co,grb_co_trout_creek_ditch_3,irrigation,35,,CDSS,,,5700608,,,,,40.380452,-106.970917,,,,,,
941,div_0941_irrigation,grb,co,grb_co_trowel_ditch,irrigation,41,,CDSS,,,5400583,,,,,40.991615,-107.722539,,,,,,
942,div_0942_irrigation,grb,co,grb_co_union_ditch,irrigation,29,,CDSS,,,5800914,,,,,40.264138,-106.888148,,,,,,
943,div_0943_irrigation,grb,co,grb_co_upper_elk_river_d_co_d,irrigation,32,,CDSS,,,5800915,,,,,40.654169,-106.944664,,,,,,
944,div_0944_irrigation,grb,co,grb_co_upper_pleasant_valley_d,irrigation,31,,CDSS,,,5800916,,,,,40.314013,-106.812455,,,,,,
945,div_0945_irrigation,grb,co,grb_co_ute_creek_ditch,irrigation,54,,CDSS,,,4300980,,,,,40.033162,-107.506411,,,,,,
946,div_0946_irrigation,grb,co,grb_co_utley_ditch,irrigation,36,,CDSS,,,4400790,,,,,40.365552,-107.521621,,,,,,
947,div_0947_irrigation,grb,co,grb_co_vaughn_pump,irrigation,42,,CDSS,,,4401122,,,,,40.523368,-108.260129,,,,,,
948,div_0948_irrigation,grb,co,grb_co_w_r_deakins_ditch,irrigation,36,,CDSS,,,4400501,,,,,40.348458,-107.440065,,,,,,
949,div_0949_irrigation,grb,co,grb_co_walker_irrig_ditch,irrigation,35,,CDSS,,,5700611,,,,,40.505227,-107.188489,,,,,,
950,div_0950_irrigation,grb,co,grb_co_walton_creek_ditch,irrigation,31,,CDSS,,,5800920,,,,,40.406106,-106.791132,,,,,,
951,div_0951_irrigation,grb,co,grb_co_west_side_ditch,irrigation,35,,CDSS,,,5700612,,,,,40.277966,-107.16237,,,,,,
952,div_0952_irrigation,grb,co,grb_co_wheeler_bros_ditch,irrigation,32,,CDSS,,,5800928,,,,,40.718453,-106.908294,,,,,,
953,div_0953_irrigation,grb,co,grb_co_wheeler_ditch,irrigation,57,,CDSS,,,4301004,,,,,39.874152,-107.53724,,,,,,
954,div_0954_irrigation,grb,co,grb_co_whipple_ditch,irrigation,29,,CDSS,,,5800933,,,,,40.207477,-106.929461,,,,,,
955,div_0955_irrigation,grb,co,grb_co_white_river_mesa_ditch,irrigation,63,,CDSS,,,4301010,,,,,40.035669,-108.258816,,,,,,
956,div_0956_irrigation,grb,co,grb_co_wideman_ditch,irrigation,37,,CDSS,,,4400506,,,,,40.290054,-107.762258,,,,,,
957,div_0957_irrigation,grb,co,grb_co_williams_irrig_ditch,irrigation,35,,CDSS,,,5700622,,,,,40.493011,-107.16178,,,,,,
958,div_0958_irrigation,grb,co,grb_co_williams_park_ditch,irrigation,35,,CDSS,,,5700623,,,,,40.3048,-107.163885,,,,,,
959,div_0959_irrigation,grb,co,grb_co_willow_ck_ditch,irrigation,41,,CDSS,,,5400591,,,,,40.91577,-107.5218,,,,,,
960,div_0960_irrigation,grb,co,grb_co_wilson_ditch,irrigation,37,,CDSS,,,4400509,,,,,40.203713,-107.66131,,,,,,
961,div_0961_irrigation,grb,co,grb_co_wisconsin_ditch,irrigation,35,,CDSS,,,4400511,,,,,40.610415,-107.472149,,,,,,
962,div_0962_irrigation,grb,co,grb_co_wise_ditch_alt_pt,irrigation,37,,CDSS,,,4402214,,,,,40.452051,-107.941516,,,,,,
